state_abbrev,grade,year,gender_female,gender_male,pared_did_not_finish_high_school,pared_graduated_college,pared_graduated_high_school,pared_some_education_after_high_school,pared_unknown,schtype_bureau_of_indian_education,schtype_catholic,schtype_department_of_defense,schtype_other_private,schtype_public,slunch3_eligible,slunch3_information_not_available,slunch3_not_eligible,srace10_american_indian_alaska_native,srace10_asian,srace10_black,srace10_hispanic,srace10_native_hawaiian_other_pacific_islander,srace10_two_or_more_races,srace10_white,FIPS,hh_in_group_quarters,hh_in_households,hh_in_householdsin_family_households,hh_in_householdsin_family_householdsbrother_or_sister,hh_in_householdsin_family_householdschild,hh_in_householdsin_family_householdschildadopted_child,hh_in_householdsin_family_householdschildbiological_child,hh_in_householdsin_family_householdshouseholder,hh_in_householdsin_family_householdshouseholderfemale,hh_in_householdsin_family_householdshouseholdermale,hh_in_householdsin_family_householdsnonrelatives,hh_in_householdsin_family_householdsnonrelativesfoster_child,hh_in_householdsin_family_householdsnonrelativeshousemate_or_roommate,hh_in_householdsin_family_householdsnonrelativesother_nonrelatives,hh_in_householdsin_family_householdsnonrelativesroomer_or_boarder,hh_in_householdsin_family_householdsnonrelativesunmarried_partner,hh_in_householdsin_family_householdsother_relatives,hh_in_householdsin_family_householdsparent,hh_in_householdsin_family_householdsspouse,hh_in_householdsin_nonfamily_households,hh_in_householdsin_nonfamily_householdshouseholder,hh_in_householdsin_nonfamily_householdshouseholderfemale,hh_in_householdsin_nonfamily_householdshouseholderfemaleliving_alone,hh_in_householdsin_nonfamily_householdshouseholderfemalenot_living_alone,hh_in_householdsin_nonfamily_householdshouseholdermale,hh_in_householdsin_nonfamily_householdshouseholdermaleliving_alone,hh_in_householdsin_nonfamily_householdshouseholdermalenot_living_alone,hh_in_householdsin_nonfamily_householdsnonrelatives,hh_in_householdsin_nonfamily_householdsnonrelativesfoster_child,hh_in_householdsin_nonfamily_householdsnonrelativeshousemate_or_roommate,hh_in_householdsin_nonfamily_householdsnonrelativesother_nonrelatives,hh_in_householdsin_nonfamily_householdsnonrelativesroomer_or_boarder,hh_in_householdsin_nonfamily_householdsnonrelativesunmarried_partner,median_household_income,pov_ratio_100_124,pov_ratio_125_149,pov_ratio_150_174,pov_ratio_175_184,pov_ratio_185_199,pov_ratio_200_299,pov_ratio_300_399,pov_ratio_400_499,pov_ratio_50_74,pov_ratio_500_and_over,pov_ratio_75_99,pov_ratio_under_50,state,educ_less_than_hs,educ_hs_or_ged,educ_some_college,educ_bachelors,educ_graduate
UT,8,2015,285.18,287.02,,,,,,,,,,286.12,270.87,,294.08,240.1,,,261.58,,,292.21,49,0.016514712264005,0.9834852877359948,0.8730285999830115,0.0099030697597055,0.3654671313972875,0.0103576357309467,0.3417760343863697,0.2366849310492015,0.0922495257977739,0.1444354052514276,0.0182640271275304,0.0006990862122215,0.004130899361795,0.0051004505498684,0.0026502724374865,0.0056833185661588,0.0133547857195914,0.0069979702687554,0.1930195868531986,0.1104566877529833,0.078479624320239,0.0403895548629851,0.0326789929035819,0.0077105619594032,0.0380900694572539,0.0284311645312017,0.0096589049260521,0.0319770634327443,0.0001606441118068,0.0174732458249412,0.003575042302357,0.0036948145715582,0.0070733166220808,58821.0,0.0346480387534274,0.0414097670409667,0.0457403964838412,0.0191860098445237,0.0303083996792571,0.2001474576322088,0.1624661763425101,0.1181613144451418,0.0246068046741967,0.2547758553894113,0.0324662063746144,0.0360835733399003,Utah,0.0914887725210815,0.235955872400506,0.36991510006817324,0.2033078314816447,0.0993324235285935
UT,8,2017,285.75,287.83,,,,,,,,,,286.82,270.13,,296.24,,,,262.82,,,293.87,49,0.016514712264005,0.9834852877359948,0.8730285999830115,0.0099030697597055,0.3654671313972875,0.0103576357309467,0.3417760343863697,0.2366849310492015,0.0922495257977739,0.1444354052514276,0.0182640271275304,0.0006990862122215,0.004130899361795,0.0051004505498684,0.0026502724374865,0.0056833185661588,0.0133547857195914,0.0069979702687554,0.1930195868531986,0.1104566877529833,0.078479624320239,0.0403895548629851,0.0326789929035819,0.0077105619594032,0.0380900694572539,0.0284311645312017,0.0096589049260521,0.0319770634327443,0.0001606441118068,0.0174732458249412,0.003575042302357,0.0036948145715582,0.0070733166220808,58821.0,0.0346480387534274,0.0414097670409667,0.0457403964838412,0.0191860098445237,0.0303083996792571,0.2001474576322088,0.1624661763425101,0.1181613144451418,0.0246068046741967,0.2547758553894113,0.0324662063746144,0.0360835733399003,Utah,0.0914887725210815,0.235955872400506,0.36991510006817324,0.2033078314816447,0.0993324235285935
UT,8,2019,283.64,286.16,,,,,,,,,,284.93,266.48,,294.76,256.67,,,262.55,,294.18,291.1,49,0.016514712264005,0.9834852877359948,0.8730285999830115,0.0099030697597055,0.3654671313972875,0.0103576357309467,0.3417760343863697,0.2366849310492015,0.0922495257977739,0.1444354052514276,0.0182640271275304,0.0006990862122215,0.004130899361795,0.0051004505498684,0.0026502724374865,0.0056833185661588,0.0133547857195914,0.0069979702687554,0.1930195868531986,0.1104566877529833,0.078479624320239,0.0403895548629851,0.0326789929035819,0.0077105619594032,0.0380900694572539,0.0284311645312017,0.0096589049260521,0.0319770634327443,0.0001606441118068,0.0174732458249412,0.003575042302357,0.0036948145715582,0.0070733166220808,58821.0,0.0346480387534274,0.0414097670409667,0.0457403964838412,0.0191860098445237,0.0303083996792571,0.2001474576322088,0.1624661763425101,0.1181613144451418,0.0246068046741967,0.2547758553894113,0.0324662063746144,0.0360835733399003,Utah,0.0914887725210815,0.235955872400506,0.36991510006817324,0.2033078314816447,0.0993324235285935
VA,4,2013,245.5,246.82,,,,,,,,,,246.18,231.26,,254.62,,264.59,229.19,236.43,,250.36,251.56,51,0.0297915489035266,0.9702084510964734,0.8122105711724722,0.011086513642789,0.2868289753924776,0.0062455458837701,0.2692791556433784,0.2515057736703448,0.1091129320068394,0.1423928416635054,0.020334533524643,0.0005203284229061,0.004002763727813,0.0057127493302083,0.0024493087162232,0.0076493833274922,0.0146775821652896,0.0114005623991053,0.1898598791973931,0.1579978799240012,0.1216417985068611,0.0663209496814639,0.0560914039892833,0.0102295456921806,0.0553208488253971,0.0425148441736734,0.0128060046517237,0.03635608141714,8.542521201685839e-05,0.0166180430145569,0.0043021223103865,0.00411793962783,0.0112325512523496,63907.0,0.029478820886431,0.0321140926914768,0.0351312310385837,0.0141486952974951,0.021448825220469,0.1462804088229822,0.1348896930882646,0.1122290060524374,0.0214321369654175,0.3939719077767759,0.0257239634998412,0.0331512186598251,Virginia,0.1254962750127204,0.2515831978920908,0.2708470509427335,0.2052103395433035,0.1468631366091506
VA,4,2015,246.15,247.06,,,,,,,,,,246.61,233.48,,256.27,,270.45,231.2,234.82,,248.72,252.74,51,0.0297915489035266,0.9702084510964734,0.8122105711724722,0.011086513642789,0.2868289753924776,0.0062455458837701,0.2692791556433784,0.2515057736703448,0.1091129320068394,0.1423928416635054,0.020334533524643,0.0005203284229061,0.004002763727813,0.0057127493302083,0.0024493087162232,0.0076493833274922,0.0146775821652896,0.0114005623991053,0.1898598791973931,0.1579978799240012,0.1216417985068611,0.0663209496814639,0.0560914039892833,0.0102295456921806,0.0553208488253971,0.0425148441736734,0.0128060046517237,0.03635608141714,8.542521201685839e-05,0.0166180430145569,0.0043021223103865,0.00411793962783,0.0112325512523496,63907.0,0.029478820886431,0.0321140926914768,0.0351312310385837,0.0141486952974951,0.021448825220469,0.1462804088229822,0.1348896930882646,0.1122290060524374,0.0214321369654175,0.3939719077767759,0.0257239634998412,0.0331512186598251,Virginia,0.1254962750127204,0.2515831978920908,0.2708470509427335,0.2052103395433035,0.1468631366091506
VA,4,2017,245.47,250.48,,,,,,,,,,248.04,233.51,,257.43,,264.16,230.99,234.96,,250.93,257.64,51,0.0297915489035266,0.9702084510964734,0.8122105711724722,0.011086513642789,0.2868289753924776,0.0062455458837701,0.2692791556433784,0.2515057736703448,0.1091129320068394,0.1423928416635054,0.020334533524643,0.0005203284229061,0.004002763727813,0.0057127493302083,0.0024493087162232,0.0076493833274922,0.0146775821652896,0.0114005623991053,0.1898598791973931,0.1579978799240012,0.1216417985068611,0.0663209496814639,0.0560914039892833,0.0102295456921806,0.0553208488253971,0.0425148441736734,0.0128060046517237,0.03635608141714,8.542521201685839e-05,0.0166180430145569,0.0043021223103865,0.00411793962783,0.0112325512523496,63907.0,0.029478820886431,0.0321140926914768,0.0351312310385837,0.0141486952974951,0.021448825220469,0.1462804088229822,0.1348896930882646,0.1122290060524374,0.0214321369654175,0.3939719077767759,0.0257239634998412,0.0331512186598251,Virginia,0.1254962750127204,0.2515831978920908,0.2708470509427335,0.2052103395433035,0.1468631366091506
VA,4,2019,245.37,248.31,,,,,,,,,,246.89,234.43,,256.32,,270.11,231.73,237.94,,249.28,253.05,51,0.0297915489035266,0.9702084510964734,0.8122105711724722,0.011086513642789,0.2868289753924776,0.0062455458837701,0.2692791556433784,0.2515057736703448,0.1091129320068394,0.1423928416635054,0.020334533524643,0.0005203284229061,0.004002763727813,0.0057127493302083,0.0024493087162232,0.0076493833274922,0.0146775821652896,0.0114005623991053,0.1898598791973931,0.1579978799240012,0.1216417985068611,0.0663209496814639,0.0560914039892833,0.0102295456921806,0.0553208488253971,0.0425148441736734,0.0128060046517237,0.03635608141714,8.542521201685839e-05,0.0166180430145569,0.0043021223103865,0.00411793962783,0.0112325512523496,63907.0,0.029478820886431,0.0321140926914768,0.0351312310385837,0.0141486952974951,0.021448825220469,0.1462804088229822,0.1348896930882646,0.1122290060524374,0.0214321369654175,0.3939719077767759,0.0257239634998412,0.0331512186598251,Virginia,0.1254962750127204,0.2515831978920908,0.2708470509427335,0.2052103395433035,0.1468631366091506
VA,8,2013,288.81,287.5,268.68,299.61,270.58,283.91,271.45,,,,,288.14,269.75,,298.22,,311.33,266.75,279.21,,289.73,295.91,51,0.0297915489035266,0.9702084510964734,0.8122105711724722,0.011086513642789,0.2868289753924776,0.0062455458837701,0.2692791556433784,0.2515057736703448,0.1091129320068394,0.1423928416635054,0.020334533524643,0.0005203284229061,0.004002763727813,0.0057127493302083,0.0024493087162232,0.0076493833274922,0.0146775821652896,0.0114005623991053,0.1898598791973931,0.1579978799240012,0.1216417985068611,0.0663209496814639,0.0560914039892833,0.0102295456921806,0.0553208488253971,0.0425148441736734,0.0128060046517237,0.03635608141714,8.542521201685839e-05,0.0166180430145569,0.0043021223103865,0.00411793962783,0.0112325512523496,63907.0,0.029478820886431,0.0321140926914768,0.0351312310385837,0.0141486952974951,0.021448825220469,0.1462804088229822,0.1348896930882646,0.1122290060524374,0.0214321369654175,0.3939719077767759,0.0257239634998412,0.0331512186598251,Virginia,0.1254962750127204,0.2515831978920908,0.2708470509427335,0.2052103395433035,0.1468631366091506
VA,8,2015,286.72,288.67,267.71,298.33,271.73,281.46,275.04,,,,,287.71,269.68,,299.05,,316.76,265.05,279.16,,293.4,295.29,51,0.0297915489035266,0.9702084510964734,0.8122105711724722,0.011086513642789,0.2868289753924776,0.0062455458837701,0.2692791556433784,0.2515057736703448,0.1091129320068394,0.1423928416635054,0.020334533524643,0.0005203284229061,0.004002763727813,0.0057127493302083,0.0024493087162232,0.0076493833274922,0.0146775821652896,0.0114005623991053,0.1898598791973931,0.1579978799240012,0.1216417985068611,0.0663209496814639,0.0560914039892833,0.0102295456921806,0.0553208488253971,0.0425148441736734,0.0128060046517237,0.03635608141714,8.542521201685839e-05,0.0166180430145569,0.0043021223103865,0.00411793962783,0.0112325512523496,63907.0,0.029478820886431,0.0321140926914768,0.0351312310385837,0.0141486952974951,0.021448825220469,0.1462804088229822,0.1348896930882646,0.1122290060524374,0.0214321369654175,0.3939719077767759,0.0257239634998412,0.0331512186598251,Virginia,0.1254962750127204,0.2515831978920908,0.2708470509427335,0.2052103395433035,0.1468631366091506
VA,8,2017,290.19,289.97,268.97,299.78,272.43,286.7,270.76,,,,,290.08,271.58,,300.93,,316.63,270.83,279.99,,294.36,296.72,51,0.0297915489035266,0.9702084510964734,0.8122105711724722,0.011086513642789,0.2868289753924776,0.0062455458837701,0.2692791556433784,0.2515057736703448,0.1091129320068394,0.1423928416635054,0.020334533524643,0.0005203284229061,0.004002763727813,0.0057127493302083,0.0024493087162232,0.0076493833274922,0.0146775821652896,0.0114005623991053,0.1898598791973931,0.1579978799240012,0.1216417985068611,0.0663209496814639,0.0560914039892833,0.0102295456921806,0.0553208488253971,0.0425148441736734,0.0128060046517237,0.03635608141714,8.542521201685839e-05,0.0166180430145569,0.0043021223103865,0.00411793962783,0.0112325512523496,63907.0,0.029478820886431,0.0321140926914768,0.0351312310385837,0.0141486952974951,0.021448825220469,0.1462804088229822,0.1348896930882646,0.1122290060524374,0.0214321369654175,0.3939719077767759,0.0257239634998412,0.0331512186598251,Virginia,0.1254962750127204,0.2515831978920908,0.2708470509427335,0.2052103395433035,0.1468631366091506
VA,8,2019,287.61,286.54,270.55,296.69,271.11,284.43,266.48,,,,,287.06,269.64,,297.65,,314.59,267.56,278.23,,292.72,293.94,51,0.0297915489035266,0.9702084510964734,0.8122105711724722,0.011086513642789,0.2868289753924776,0.0062455458837701,0.2692791556433784,0.2515057736703448,0.1091129320068394,0.1423928416635054,0.020334533524643,0.0005203284229061,0.004002763727813,0.0057127493302083,0.0024493087162232,0.0076493833274922,0.0146775821652896,0.0114005623991053,0.1898598791973931,0.1579978799240012,0.1216417985068611,0.0663209496814639,0.0560914039892833,0.0102295456921806,0.0553208488253971,0.0425148441736734,0.0128060046517237,0.03635608141714,8.542521201685839e-05,0.0166180430145569,0.0043021223103865,0.00411793962783,0.0112325512523496,63907.0,0.029478820886431,0.0321140926914768,0.0351312310385837,0.0141486952974951,0.021448825220469,0.1462804088229822,0.1348896930882646,0.1122290060524374,0.0214321369654175,0.3939719077767759,0.0257239634998412,0.0331512186598251,Virginia,0.1254962750127204,0.2515831978920908,0.2708470509427335,0.2052103395433035,0.1468631366091506
VT,4,2013,247.04,248.52,,,,,,,,,,247.8,236.28,,255.81,,,,,,247.39,248.5,50,0.0403799943761343,0.9596200056238656,0.7588448068713413,0.0054624990413865,0.2458012730386768,0.009181919271965,0.2278033052992152,0.2576673100028119,0.1239551113269766,0.1337121986758352,0.0220209488995117,0.0006310871954804,0.0023438099133413,0.0057005547176563,0.0018373424678544,0.011508154605179,0.0049895830670518,0.0053474654260078,0.2028474015184437,0.2007751987525243,0.1529451800915156,0.0825462051688437,0.0656138960607377,0.016932309108106,0.0703989749226718,0.0508496510647,0.0195493238579718,0.0478300186610087,0.0002732048365244,0.0158954088805951,0.0054353383266443,0.0031570336665047,0.02306903295074,54267.0,0.030153464579135,0.0316540071306774,0.040142613548287,0.0175600682064796,0.0238040613858316,0.1623252208959851,0.1604898465354208,0.132022942179507,0.0193210354983723,0.3261695861106805,0.0269291582700356,0.0294279956595876,Vermont,0.08611193790508037,0.3077288700302952,0.2580612412061807,0.2101610287009028,0.1379369221575399
VT,4,2015,243.54,242.98,,,,,,,,,,243.25,231.57,,251.81,,,,,,,243.76,50,0.0403799943761343,0.9596200056238656,0.7588448068713413,0.0054624990413865,0.2458012730386768,0.009181919271965,0.2278033052992152,0.2576673100028119,0.1239551113269766,0.1337121986758352,0.0220209488995117,0.0006310871954804,0.0023438099133413,0.0057005547176563,0.0018373424678544,0.011508154605179,0.0049895830670518,0.0053474654260078,0.2028474015184437,0.2007751987525243,0.1529451800915156,0.0825462051688437,0.0656138960607377,0.016932309108106,0.0703989749226718,0.0508496510647,0.0195493238579718,0.0478300186610087,0.0002732048365244,0.0158954088805951,0.0054353383266443,0.0031570336665047,0.02306903295074,54267.0,0.030153464579135,0.0316540071306774,0.040142613548287,0.0175600682064796,0.0238040613858316,0.1623252208959851,0.1604898465354208,0.132022942179507,0.0193210354983723,0.3261695861106805,0.0269291582700356,0.0294279956595876,Vermont,0.08611193790508037,0.3077288700302952,0.2580612412061807,0.2101610287009028,0.1379369221575399
VT,4,2017,240.44,241.32,,,,,,,,,,240.89,228.53,,249.38,,,226.19,,,239.27,241.32,50,0.0403799943761343,0.9596200056238656,0.7588448068713413,0.0054624990413865,0.2458012730386768,0.009181919271965,0.2278033052992152,0.2576673100028119,0.1239551113269766,0.1337121986758352,0.0220209488995117,0.0006310871954804,0.0023438099133413,0.0057005547176563,0.0018373424678544,0.011508154605179,0.0049895830670518,0.0053474654260078,0.2028474015184437,0.2007751987525243,0.1529451800915156,0.0825462051688437,0.0656138960607377,0.016932309108106,0.0703989749226718,0.0508496510647,0.0195493238579718,0.0478300186610087,0.0002732048365244,0.0158954088805951,0.0054353383266443,0.0031570336665047,0.02306903295074,54267.0,0.030153464579135,0.0316540071306774,0.040142613548287,0.0175600682064796,0.0238040613858316,0.1623252208959851,0.1604898465354208,0.132022942179507,0.0193210354983723,0.3261695861106805,0.0269291582700356,0.0294279956595876,Vermont,0.08611193790508037,0.3077288700302952,0.2580612412061807,0.2101610287009028,0.1379369221575399
VT,4,2019,237.31,240.37,,,,,,,,,,238.9,229.25,235.77,245.79,,,,,,235.4,239.81,50,0.0403799943761343,0.9596200056238656,0.7588448068713413,0.0054624990413865,0.2458012730386768,0.009181919271965,0.2278033052992152,0.2576673100028119,0.1239551113269766,0.1337121986758352,0.0220209488995117,0.0006310871954804,0.0023438099133413,0.0057005547176563,0.0018373424678544,0.011508154605179,0.0049895830670518,0.0053474654260078,0.2028474015184437,0.2007751987525243,0.1529451800915156,0.0825462051688437,0.0656138960607377,0.016932309108106,0.0703989749226718,0.0508496510647,0.0195493238579718,0.0478300186610087,0.0002732048365244,0.0158954088805951,0.0054353383266443,0.0031570336665047,0.02306903295074,54267.0,0.030153464579135,0.0316540071306774,0.040142613548287,0.0175600682064796,0.0238040613858316,0.1623252208959851,0.1604898465354208,0.132022942179507,0.0193210354983723,0.3261695861106805,0.0269291582700356,0.0294279956595876,Vermont,0.08611193790508037,0.3077288700302952,0.2580612412061807,0.2101610287009028,0.1379369221575399
VT,8,2013,296.19,294.79,269.54,305.68,281.29,294.6,269.84,,,,,295.47,279.03,,305.29,,,258.2,,,,296.49,50,0.0403799943761343,0.9596200056238656,0.7588448068713413,0.0054624990413865,0.2458012730386768,0.009181919271965,0.2278033052992152,0.2576673100028119,0.1239551113269766,0.1337121986758352,0.0220209488995117,0.0006310871954804,0.0023438099133413,0.0057005547176563,0.0018373424678544,0.011508154605179,0.0049895830670518,0.0053474654260078,0.2028474015184437,0.2007751987525243,0.1529451800915156,0.0825462051688437,0.0656138960607377,0.016932309108106,0.0703989749226718,0.0508496510647,0.0195493238579718,0.0478300186610087,0.0002732048365244,0.0158954088805951,0.0054353383266443,0.0031570336665047,0.02306903295074,54267.0,0.030153464579135,0.0316540071306774,0.040142613548287,0.0175600682064796,0.0238040613858316,0.1623252208959851,0.1604898465354208,0.132022942179507,0.0193210354983723,0.3261695861106805,0.0269291582700356,0.0294279956595876,Vermont,0.08611193790508037,0.3077288700302952,0.2580612412061807,0.2101610287009028,0.1379369221575399
VT,8,2015,288.51,292.14,266.3,301.44,276.52,288.26,265.7,,,,,290.36,277.65,,298.53,,,,,,,291.18,50,0.0403799943761343,0.9596200056238656,0.7588448068713413,0.0054624990413865,0.2458012730386768,0.009181919271965,0.2278033052992152,0.2576673100028119,0.1239551113269766,0.1337121986758352,0.0220209488995117,0.0006310871954804,0.0023438099133413,0.0057005547176563,0.0018373424678544,0.011508154605179,0.0049895830670518,0.0053474654260078,0.2028474015184437,0.2007751987525243,0.1529451800915156,0.0825462051688437,0.0656138960607377,0.016932309108106,0.0703989749226718,0.0508496510647,0.0195493238579718,0.0478300186610087,0.0002732048365244,0.0158954088805951,0.0054353383266443,0.0031570336665047,0.02306903295074,54267.0,0.030153464579135,0.0316540071306774,0.040142613548287,0.0175600682064796,0.0238040613858316,0.1623252208959851,0.1604898465354208,0.132022942179507,0.0193210354983723,0.3261695861106805,0.0269291582700356,0.0294279956595876,Vermont,0.08611193790508037,0.3077288700302952,0.2580612412061807,0.2101610287009028,0.1379369221575399
VT,8,2017,288.34,286.93,261.73,297.52,271.48,283.31,259.8,,,,,287.62,271.55,,296.45,,,,,,,288.02,50,0.0403799943761343,0.9596200056238656,0.7588448068713413,0.0054624990413865,0.2458012730386768,0.009181919271965,0.2278033052992152,0.2576673100028119,0.1239551113269766,0.1337121986758352,0.0220209488995117,0.0006310871954804,0.0023438099133413,0.0057005547176563,0.0018373424678544,0.011508154605179,0.0049895830670518,0.0053474654260078,0.2028474015184437,0.2007751987525243,0.1529451800915156,0.0825462051688437,0.0656138960607377,0.016932309108106,0.0703989749226718,0.0508496510647,0.0195493238579718,0.0478300186610087,0.0002732048365244,0.0158954088805951,0.0054353383266443,0.0031570336665047,0.02306903295074,54267.0,0.030153464579135,0.0316540071306774,0.040142613548287,0.0175600682064796,0.0238040613858316,0.1623252208959851,0.1604898465354208,0.132022942179507,0.0193210354983723,0.3261695861106805,0.0269291582700356,0.0294279956595876,Vermont,0.08611193790508037,0.3077288700302952,0.2580612412061807,0.2101610287009028,0.1379369221575399
VT,8,2019,287.23,286.01,260.94,297.02,266.7,283.84,263.96,,,,,286.6,271.76,285.02,294.32,,,,,,282.25,287.62,50,0.0403799943761343,0.9596200056238656,0.7588448068713413,0.0054624990413865,0.2458012730386768,0.009181919271965,0.2278033052992152,0.2576673100028119,0.1239551113269766,0.1337121986758352,0.0220209488995117,0.0006310871954804,0.0023438099133413,0.0057005547176563,0.0018373424678544,0.011508154605179,0.0049895830670518,0.0053474654260078,0.2028474015184437,0.2007751987525243,0.1529451800915156,0.0825462051688437,0.0656138960607377,0.016932309108106,0.0703989749226718,0.0508496510647,0.0195493238579718,0.0478300186610087,0.0002732048365244,0.0158954088805951,0.0054353383266443,0.0031570336665047,0.02306903295074,54267.0,0.030153464579135,0.0316540071306774,0.040142613548287,0.0175600682064796,0.0238040613858316,0.1623252208959851,0.1604898465354208,0.132022942179507,0.0193210354983723,0.3261695861106805,0.0269291582700356,0.0294279956595876,Vermont,0.08611193790508037,0.3077288700302952,0.2580612412061807,0.2101610287009028,0.1379369221575399
